,BJD,RV,eRV,eRV_og,residuals
155,0.43538410836562225,0.0,1.0,1.0,0.0
156,0.4381930380970134,0.0,1.0,1.0,0.0
157,0.44100196782840445,0.0,1.0,1.0,0.0
158,0.4438108975597956,0.0,1.0,1.0,0.0
159,0.4466198272911867,0.0,1.0,1.0,0.0
160,0.4494287570225778,0.0,1.0,1.0,0.0
161,0.4522376867539689,0.0,1.0,1.0,0.0
162,0.45504661648536004,0.0,1.0,1.0,0.0
163,0.4578555462167511,0.0,1.0,1.0,0.0
164,0.46066447594814225,0.0,1.0,1.0,0.0
165,0.4634734056795334,0.0,1.0,1.0,0.0
166,0.46628233541092445,0.0,1.0,1.0,0.0
167,0.4690912651423156,0.0,1.0,1.0,0.0
168,0.4719001948737067,0.0,1.0,1.0,0.0
169,0.4747091246050978,0.0,1.0,1.0,0.0
170,0.4775180543364889,0.0,1.0,1.0,0.0
171,0.48032698406788005,0.0,1.0,1.0,0.0
172,0.4831359137992711,0.0,1.0,1.0,0.0
173,0.48594484353066225,0.0,1.0,1.0,0.0
174,0.4887537732620534,0.0,1.0,1.0,0.0
175,0.49156270299344446,0.0,1.0,1.0,0.0
176,0.4943716327248356,0.0,1.0,1.0,0.0
177,0.4971805624562267,0.0,1.0,1.0,0.0
178,0.4999894921876178,0.0,1.0,1.0,0.0
179,0.5027984219190089,0.0,1.0,1.0,0.0
180,0.5056073516504,0.0,1.0,1.0,0.0
181,0.5084162813817912,0.0,1.0,1.0,0.0
182,0.5112252111131822,0.0,1.0,1.0,0.0
183,0.5140341408445733,0.0,1.0,1.0,0.0
184,0.5168430705759645,0.0,1.0,1.0,0.0
185,0.5196520003073556,0.0,1.0,1.0,0.0
186,0.5224609300387467,0.0,1.0,1.0,0.0
187,0.5252698597701378,0.0,1.0,1.0,0.0
188,0.5280787895015289,0.0,1.0,1.0,0.0
189,0.53088771923292,0.0,1.0,1.0,0.0
190,0.5336966489643111,0.0,1.0,1.0,0.0
191,0.5365055786957023,0.0,1.0,1.0,0.0
192,0.5393145084270934,0.0,1.0,1.0,0.0
193,0.5421234381584845,0.0,1.0,1.0,0.0
194,0.5449323678898755,0.0,1.0,1.0,0.0
195,0.5477412976212667,0.0,1.0,1.0,0.0
196,0.5505502273526578,0.0,1.0,1.0,0.0
197,0.5533591570840489,0.0,1.0,1.0,0.0
198,0.55616808681544,0.0,1.0,1.0,0.0
199,0.5589770165468312,0.0,1.0,1.0,0.0
200,0.5617859462782222,0.0,1.0,1.0,0.0
201,0.5645948760096133,0.0,1.0,1.0,0.0
202,0.5674038057410045,0.0,1.0,1.0,0.0
203,0.5702127354723956,0.0,1.0,1.0,0.0
204,0.5730216652037867,0.0,1.0,1.0,0.0
205,0.5758305949351779,0.0,1.0,1.0,0.0
206,0.5786395246665689,0.0,1.0,1.0,0.0
207,0.58144845439796,0.0,1.0,1.0,0.0
208,0.5842573841293511,0.0,1.0,1.0,0.0
209,0.5870663138607423,0.0,1.0,1.0,0.0
210,0.5898752435921334,0.0,1.0,1.0,0.0
211,0.5926841733235245,0.0,1.0,1.0,0.0
212,0.5954931030549155,0.0,1.0,1.0,0.0
213,0.5983020327863067,0.0,1.0,1.0,0.0
214,0.6011109625176978,0.0,1.0,1.0,0.0
215,0.6039198922490889,0.0,1.0,1.0,0.0
216,0.6067288219804801,0.0,1.0,1.0,0.0
217,0.6095377517118712,0.0,1.0,1.0,0.0
218,0.6123466814432622,0.0,1.0,1.0,0.0
219,0.6151556111746533,0.0,1.0,1.0,0.0
220,0.6179645409060445,0.0,1.0,1.0,0.0
221,0.6207734706374356,0.0,1.0,1.0,0.0
