,BJD,RV,eRV,eRV_og,residuals
188,3.0722605887454675,0.0,1.0,1.0,0.0
189,3.088602400387731,0.0,1.0,1.0,0.0
190,3.1049442120299937,0.0,1.0,1.0,0.0
191,3.121286023672257,0.0,1.0,1.0,0.0
192,3.13762783531452,0.0,1.0,1.0,0.0
193,3.1539696469567833,0.0,1.0,1.0,0.0
194,3.1703114585990466,0.0,1.0,1.0,0.0
195,3.1866532702413095,0.0,1.0,1.0,0.0
196,3.202995081883573,0.0,1.0,1.0,0.0
197,3.2193368935258357,0.0,1.0,1.0,0.0
198,3.235678705168099,0.0,1.0,1.0,0.0
199,3.252020516810362,0.0,1.0,1.0,0.0
200,3.2683623284526253,0.0,1.0,1.0,0.0
201,3.284704140094888,0.0,1.0,1.0,0.0
202,3.3010459517371515,0.0,1.0,1.0,0.0
203,3.3173877633794144,0.0,1.0,1.0,0.0
204,3.3337295750216778,0.0,1.0,1.0,0.0
205,3.3500713866639407,0.0,1.0,1.0,0.0
206,3.366413198306204,0.0,1.0,1.0,0.0
207,3.382755009948467,0.0,1.0,1.0,0.0
208,3.3990968215907302,0.0,1.0,1.0,0.0
209,3.415438633232993,0.0,1.0,1.0,0.0
210,3.4317804448752565,0.0,1.0,1.0,0.0
211,3.4481222565175194,0.0,1.0,1.0,0.0
212,3.4644640681597827,0.0,1.0,1.0,0.0
213,3.4808058798020456,0.0,1.0,1.0,0.0
214,3.497147691444309,0.0,1.0,1.0,0.0
215,3.5134895030865723,0.0,1.0,1.0,0.0
216,3.529831314728835,0.0,1.0,1.0,0.0
217,3.5461731263710985,0.0,1.0,1.0,0.0
218,3.5625149380133614,0.0,1.0,1.0,0.0
219,3.5788567496556247,0.0,1.0,1.0,0.0
220,3.5951985612978876,0.0,1.0,1.0,0.0
221,3.611540372940151,0.0,1.0,1.0,0.0
222,3.627882184582414,0.0,1.0,1.0,0.0
223,3.644223996224677,0.0,1.0,1.0,0.0
224,3.66056580786694,0.0,1.0,1.0,0.0
225,3.6769076195092034,0.0,1.0,1.0,0.0
226,3.6932494311514663,0.0,1.0,1.0,0.0
