BJD n order chunk rv e_rv norm0 e_norm0 wave0 e_wave0 wave1 e_wave1 wave2 e_wave2 ip0 e_ip0 atm0 e_atm0 atm1 e_atm1 bkg0 e_bkg0 prms
2460666.7938651023 10 4 0 0.0 0.0 1260.3654667796459 inf 15561.779270855659 inf 0.05418869092524969 inf -8.304251189915326e-07 inf 265.2062808877473 inf -31.27965951106275 inf 1.0 inf -0.5072278415489814 inf 11.370475612606043
2460666.7938651023 10 5 0 0.0 0.0 569.989605090329 116.02272536907952 15671.657210805151 0.06060381737886074 0.04929363720140371 0.00016651574006479973 -4.2747954190939097e-07 1.170873841870797e-07 0.73496959149885 0.25167783335746124 -0.1293173822151632 3.0506316312283372 1.1027326757686944 0.30755618314514566 0.019807836749049682 0.2080809007854984 10.567178379280652
2460666.7938651023 10 6 0 0.0 0.0 519.2253784084176 36.70560860165255 15777.364240236067 0.0035997436350937153 0.04699398689654131 5.121294170691026e-06 -5.740086385229426e-07 8.918802608964244e-09 1.1236209216239792 0.11949767125748648 9.077878692099983 7.8496318785773465 2.1019197791673045 0.25591877802761337 0.27144091300795026 0.09059792393771234 10.929131047526777
2460666.7938651023 10 7 0 0.0 0.0 942.5865923509798 186.54712955893078 16004.739656037058 0.006046425154300299 0.05320735601184306 3.002923607612426e-05 -4.32968404142049e-07 3.8669240384649676e-08 0.9304187264383272 0.09787020850962067 7.970772268508585 3.3556502407921984 0.6773041264191887 0.1739655244783656 -0.28671574177960174 0.14168459517806453 12.202962839284973
2460666.7938651023 10 8 0 0.0 0.0 550.3734166125746 67.26906252140385 16119.19194326154 0.0051515104565387085 0.05089409439500098 1.7318254318773474e-05 -5.410411026205863e-07 2.0140012708991896e-08 0.6372384939016825 0.13614992970605894 -0.3942420340733441 6.562304927030453 1.31372759193891 0.2471577071198922 0.15431925049316886 0.14198941962324338 13.847250684420601
2460666.7938651023 10 10 0 0.0 0.0 645.0842871444808 70.93443428662789 16475.264712269734 0.007163685903886803 0.05479888673998012 8.726203691081916e-06 -5.820849725648905e-07 2.0320330880924584e-08 0.6379117875818573 0.1671374850282462 5.611436284269636 2.179612553897936 1.4603805494838007 0.25584808623489175 0.10778166264964907 0.1225076947336864 13.154612573701687
2460666.7938651023 10 11 0 0.0 0.0 608.6887626986193 940.2235100476944 16592.998022684733 0.03929242318214003 0.052345474753397674 3.845194115843249e-05 -6.736957763636757e-07 1.4206588105599943e-07 -0.5729586496328192 0.6558385281025187 0.9618000101632 2.499566495777729 1.1999154820941766 2.2419251154899733 0.25776077327022934 1.9436510274122598 13.933655758288719
2460666.7938651023 10 12 0 0.0 0.0 529.8439736197698 93.5005578141101 16704.837343967207 0.02556384502251879 0.049675366368824775 1.7664029400098017e-05 -5.976539135781666e-07 3.79230905455144e-08 0.6232071162706224 0.2712976073584951 -0.019355842135068815 2.5950125038560556 1.8970240697943057 0.5057954444902629 0.45398707750719136 0.2574012478577633 13.566644947363196
2460666.7938651023 10 13 0 0.0 0.0 219.1295078569695 20.525856257419182 16971.894948468995 0.06235821808046409 0.05602260247852638 8.350953351147444e-05 1.2251650601934363e-06 1.67125614647094e-07 3147.208694090905 191818360.81770128 154.63470871900617 43.67206829178305 16.923766543282056 3.7291519143950778 2.4617838305403366 0.32930194530346485 12.31243100510359
2460666.7938651023 10 14 0 0.0 0.0 391.0692968777319 52.400767675285195 17095.38691760573 0.061086400126675426 0.05347026548498535 0.00011877378473750738 -7.485173133558404e-07 1.841186805018566e-07 25.075912941499062 70.62902734770194 17.17651211980298 4.350209200197751 -0.0001166524910988509 0.8497749745524338 1.0905560532352903 0.28124036051112583 13.275218915622219
2460666.7938651023 10 15 0 0.0 0.0 825.888924058184 411.44780079271277 17210.433294229766 0.019367006086689502 0.0512098551557911 2.700381696850509e-05 -6.050600243534877e-07 4.588944282636639e-08 1.9886400796729857 0.3946442342098683 2.0075190042853586 1.2393213362294109 0.0017562233233705954 0.40391511059092344 -0.11283436053727895 0.44259655617341737 15.710995831023714
2460666.7938651023 10 16 0 0.0 0.0 648.0934841376506 38.650853612007936 17503.769150144282 0.01549434176832532 0.05810707284360651 1.2671751760622841e-05 -4.6972156097869463e-07 3.5205365807210994e-08 2.306484610596556 0.29991642561531123 1.944912044926099 0.21969182905510856 1.4629432432918752 1.9027134925425326 -0.020947810417566957 0.05882171327301018 18.93830916897252
2460666.7938651023 10 17 0 0.0 0.0 667.3315355033253 7.835657739490892 17628.39128332903 0.014697970974584392 0.055539329437354006 1.444122165997642e-05 -6.062699704741977e-07 3.089368879154557e-08 1.5735866470422064 0.19092256037127814 2.14314851849501 0.08959897869242411 4.317159220630742 1.7975319406505077 0.0890397967161634 0.01146162540830562 19.99839060032756

2460339.6525880336 11 1 0 0.0 0.0 251.9986791196359 inf 15139.5649127877 inf 0.05046816972761044 inf -4.369169321628795e-07 inf 0.3108496475546791 inf 3.6712852403465672 inf 1.0 inf 0.15002943110709327 inf 22.383288606917812
2460339.6525880336 11 2 0 0.0 0.0 262.6267485970075 253.00559073292573 15248.240894854698 0.06086309402473824 0.04833852512059134 8.21403111431055e-05 -9.164959224646707e-07 1.497513630425534e-07 -69.98196863806874 1914.3721654796107 11.189261416557155 14.263302602555527 38.87053842594396 41.89374741746638 0.4685479748985626 1.4186571377454162 19.012659118702015
2460339.6525880336 11 3 0 0.0 0.0 263.2942392453401 1346.3773335001156 15350.98516675969 0.05712410919208608 0.04555986424510547 8.472693454476979e-05 -1.3532107832282848e-06 1.425705832187647e-07 2.325438946453457 1.093767827129672 5.7363266548308465 31.87416711810109 1.5510158326411037 8.48061599546798 0.029390168316905968 5.266569023404827 21.49307602667187
2460339.6525880336 11 4 0 0.0 0.0 264.2057207132171 inf 15561.156809724469 inf 0.05866422916214539 inf 6.123049762119703e-06 inf 939.3720290385546 inf 65.42506547524927 inf 1.0 inf 0.309337863639186 inf 17.373018653280873
2460339.6525880336 11 5 0 0.0 0.0 344.2894027695095 84.21250010023238 15671.495075794071 0.07808449432329236 0.04948725129951475 0.00021739754941763813 -6.064958105496961e-07 1.5337068658358485e-07 0.751691427556071 0.3825887449163271 -0.052667332750296364 4.977589796707722 1.351316200163812 0.471926529853802 0.21901909246854798 0.2989356951055473 14.672969428982723
2460339.6525880336 11 6 0 0.0 0.0 293.7999046951695 44.17525473748148 15777.259229978066 0.0052010684658072 0.04696800176782317 8.0845766255445e-06 -6.10317173396776e-07 1.3017786477400295e-08 0.9853778995448401 0.1604821345919946 21.663275318694563 11.562461503181893 1.4032573146201097 0.3290025769250025 0.1137036758074574 0.16862665309694483 18.430371005975854
2460339.6525880336 11 7 0 0.0 0.0 419.7293524351405 99.94281073197456 16004.590064058468 0.008117275370583502 0.0534407678346084 3.92001554282847e-05 -7.814265750512902e-07 4.969416978354465e-08 0.5361843297328863 0.15484361307122893 6.6270880195841695 6.4238382853971565 0.7693619872329942 0.2536973869669812 -0.10701038449453254 0.21371977371272616 20.09910160559079
2460339.6525880336 11 8 0 0.0 0.0 285.2034895028262 37.30258916723677 16119.015093808137 0.006931078703174218 0.050854981298108455 2.128271080068957e-05 -5.664620015561737e-07 2.630567628966724e-08 0.2906457803346215 0.3603808115302634 6.5046726807566895 12.54016382576895 1.7224715293953743 0.4018419860223009 0.5378740603344947 0.2027607279751905 20.699088253605158
2460339.6525880336 11 10 0 0.0 0.0 328.0669550324008 36.136987382580244 16475.026408958962 0.012677572201488354 0.054795419028922446 1.4349185063261088e-05 -5.570402546808095e-07 3.361128202692588e-08 0.7172157196476062 0.293951468539169 2.1495309324855367 3.8007200992655816 1.999686019967855 0.401113988322204 0.409795776212283 0.15629527918844152 17.99278881377742
2460339.6525880336 11 11 0 0.0 0.0 323.4497471660081 254.08736772937755 16592.6733233474 0.03365389762949753 0.0523480664979392 3.276176218818912e-05 -4.5139697972712085e-07 1.199684309948499e-07 0.282066826704122 1.0168084962931008 2.8281467037891828 3.699109327234728 1.8717211909012745 2.031135924172413 0.4489626315796211 1.1393410498828531 17.065812470814283
2460339.6525880336 11 12 0 0.0 0.0 209.76434156905495 inf 16704.575106408593 inf 0.049661738172571974 inf -6.087450295019894e-07 inf 0.011064196312844221 inf -0.01124586922999049 inf 2.427120802079292 inf 1.0318102062110885 inf 19.305729571875762
2460339.6525880336 11 13 0 0.0 0.0 130.85550111855034 19.250266033297706 16973.925580357864 0.11108410518222615 0.05466317526310171 0.0001622247856099881 -2.9290370095086036e-06 3.105256615793959e-07 -41.24501911607429 835.4615384116195 151.49397136555325 69.06333917108202 13.086141510130108 5.0856012824399155 3.1853731504173943 0.6226570343280091 17.114176255256435
2460339.6525880336 11 14 0 0.0 0.0 292.6108897367712 26.962875417902442 17094.863185915576 0.019407330972895594 0.053872736166165364 4.526517648054077e-05 -6.10028128245814e-07 6.588888959788098e-08 1.0884358656594 0.5483833076789183 9.80815284048903 1.6495381251108183 1.1128226654852305 0.6425895936575391 0.5597257904988965 0.14376353309358933 17.816847757848592
2460339.6525880336 11 15 0 0.0 0.0 720.0170724272725 238.93671038496177 17210.115030149937 0.012272705610357267 0.05111876322562454 1.747580403374884e-05 -7.090857047215721e-07 2.9415426119643274e-08 1.327365160772188 0.3028166655119065 2.0389613078474627 0.8573414877742975 0.29658817886497013 0.37677209494195 -0.2789251112050529 0.23978008999728587 18.448553775739125
2460339.6525880336 11 16 0 0.0 0.0 421.94146148070797 4.132217013653245 17503.388788172586 0.006713728794170917 0.058074076401881516 6.57654090137545e-06 -5.904965177907402e-07 1.917692402453999e-08 0.9935566939054519 0.3128463269160451 3.6461556233627985 0.12239973670291192 0.019209101857828648 2.323239160033605 0.16342483528387436 0.007438848067566448 22.000764952248122
2460339.6525880336 11 17 0 0.0 0.0 373.12857002101896 2.949289321534431 17628.16999769181 0.010491763399821386 0.05551645385830753 9.647531856957006e-06 -5.783706676702066e-07 2.1903682649915592e-08 1.9186710902655006 0.1318820382701102 4.3897288576318925 0.10854707247028796 0.3162054783245955 2.492732619627997 0.09047109707022366 0.0029967619561677545 23.08854123841407

2460339.6525880336 12 1 0 0.0 0.0 401.1109117559951 inf 15139.591799651786 inf 0.050456794954792286 inf -4.732206453388501e-07 inf 1.194463040892614 inf 3.3849183772377933 inf 1.0 inf 0.07628573367200563 inf 19.709917741099716
2460339.6525880336 12 2 0 0.0 0.0 228.01784754852892 350.7396512793722 15248.0239280866 0.06822785250237072 0.04849343584563909 8.960478255314955e-05 -1.6319590983620592e-07 1.6956006351774564e-07 -4.3395985504908525 1.4086936114191253 8.782538549500458 16.57890021074743 0.003436553645257079 13.027072760448243 0.6050050783723226 2.4718630644425144 17.372807265152158
2460339.6525880336 12 4 0 0.0 0.0 439.83630521799694 inf 15564.973084687954 inf 0.05583289028566079 inf -5.254383745246856e-06 inf 1773.7365459290506 inf 59.87674615462339 inf 1.0 inf 0.06841329277659516 inf 14.803944426257527
2460339.6525880336 12 5 0 0.0 0.0 4799.397110528344 30191.49755115105 15671.788906678765 0.031154037302506505 0.04866324105637348 5.102491550183104e-05 1.5413326369301046e-07 5.16927908902026e-08 1.4245922206338997 0.2034488623054827 1.527876648676205 9.636716118433228 0.06676326922586635 0.4287621756007567 -0.9164781108213914 0.5254770368957367 13.517027752990485
2460339.6525880336 12 6 0 0.0 0.0 363.5350329633597 47.96044455556369 15777.372305598465 0.006443388707654442 0.0469939685328246 8.935596015076355e-06 -5.761386530389259e-07 1.580440104992826e-08 1.0613409712466788 0.22932993804712853 8.5999594637912 13.469362641056252 2.1348428893958693 0.48498634982316013 0.6308584974902182 0.21653337234930614 14.647271973711634
2460339.6525880336 12 7 0 0.0 0.0 421.9209369178096 52.39017482948361 16004.651452259634 0.007090270167487426 0.05320950945822016 3.7070719238091525e-05 -4.552832189633645e-07 4.857373362524288e-08 0.7328407749316762 0.1539518420314343 0.20133603832316715 6.302393969676268 1.3226896301538533 0.2567747958942384 0.20337791926192617 0.15034099496909498 14.78249540229512
2460339.6525880336 12 8 0 0.0 0.0 341.7068097425358 54.027707332007665 16119.157791004453 0.007551072321057319 0.050831695076845186 2.41907139091186e-05 -6.168172317368014e-07 2.91101042376647e-08 0.823094676419184 0.20771283382802408 8.753086132684398 9.844400421488254 1.5659618644729498 0.39412559784294765 0.2835008045921753 0.20423455867096582 15.793891729266077
2460339.6525880336 12 10 0 0.0 0.0 518.017616189853 156.9295655769393 16475.23934811971 0.016396074531286862 0.054814530142515056 1.8109569738678292e-05 -5.909251297546903e-07 4.5075304038154e-08 1.3165126613431508 0.2909712354304902 -0.06318954702982382 2.492775153054559 1.0645146748471346 0.44394649396754843 0.020855007671056927 0.31016268137620767 15.526576568567076
2460339.6525880336 12 11 0 0.0 0.0 393.75583604040173 inf 16592.904700296065 inf 0.052296843900333734 inf -4.568514497229628e-07 inf -0.018379410257223838 inf 0.012952565504444378 inf 1.432498723359836 inf 0.27926645120406884 inf 15.574401760952547
2460339.6525880336 12 12 0 0.0 0.0 428.13991454539695 148.90470100498462 16704.894915446264 0.03521356226884572 0.04966104885599987 2.1845649285785356e-05 -6.356092171332154e-07 5.178082058119168e-08 0.420458882824983 0.4582939454714232 1.134466923591987 3.133414015998053 1.4324068104663652 0.696489027452951 0.4140323761300749 0.49280001972514853 15.558053455271786
2460339.6525880336 12 13 0 0.0 0.0 411.34553779972714 462.5552985923274 16974.049031413426 0.018406053132299132 0.05689659961271553 2.5572941395757e-05 -1.542661456069821e-06 4.1633455409610994e-08 0.0319798133057609 495967.243512486 2.90518533142204 4.030882842462413 2.962349223979273 3.7500110338460444 0.22843663047022045 1.384327215594742 16.162702247363402
2460339.6525880336 12 14 0 0.0 0.0 424.98902787125223 39.14112943631351 17095.243658686613 0.022209371751799187 0.05398393620743438 5.7230428933538427e-05 -7.428880261080501e-07 8.178606865002804e-08 2.669160298625942 0.3742806726688954 9.800270667387275 1.6111494695541813 1.5564299707221179 0.5904170182021743 0.34351228480711876 0.12396761775464438 15.520752080994471
2460339.6525880336 12 15 0 0.0 0.0 581.9160862119561 119.51126126105778 17210.4436011525 0.012481876574383962 0.051194504838910755 1.6902587296440726e-05 -6.165532370283461e-07 2.888172990945121e-08 1.442573473722985 0.2973359231624606 2.9604064867645046 0.8339961065165538 0.003204345024994896 0.4476762705840026 -0.12110286103600831 0.18109250418067935 18.496784794616417
2460339.6525880336 12 16 0 0.0 0.0 113.70889057299961 7.9032888628566305 17503.538319086052 0.05251917075080317 0.05812807180491117 6.798435331911038e-05 -1.0861406193626361e-08 1.5109732524145945e-07 -0.02625462882654811 11557312.933947505 3.6506195957557273 0.6071289250337598 0.1268722920229402 20.96942896141223 0.3350257287173822 0.023160434876612648 68.12157517472069
2460339.6525880336 12 17 0 0.0 0.0 407.47612560247285 3.570170383872779 17628.386377903906 0.01041967143852822 0.055549516161030696 1.245772842857794e-05 -5.802832044716462e-07 2.3058585546039295e-08 -0.4291436282784234 0.6375542918165035 4.0847643997103695 0.12268524300062714 -0.05328824148728095 2.1471743518998028 0.22392581337756362 0.005279478742045947 21.808979826110175

2460280.809733499 13 1 0 0.0 0.0 443.65031101387876 inf 15139.579025457082 inf 0.05046072780176671 inf -4.6915955250687036e-07 inf 0.032672760339938454 inf 1.2618813189939635 inf 1.0 inf 0.13127980923527083 inf 17.601512927910097
2460280.809733499 13 2 0 0.0 0.0 127.53022390032687 43.4242906501457 15247.409567897 0.07298195797527628 0.04902369903744262 9.548999011405568e-05 1.5388028512423838e-06 1.8251554300945694e-07 5.363450432610989 2.125186620357597 42.74543933872596 28.019816009305405 62.564715389672365 40.049212652293356 3.130597957919908 1.4134051017960096 15.331150377339872
2460280.809733499 13 3 0 0.0 0.0 1305.2526613094008 3589.3870616462514 15351.07132448662 0.047117243768869735 0.04577573603391001 6.567081034242153e-05 -4.580896846874972e-07 1.1913824280445429e-07 4.56522073708152 0.7662914627753848 4.675830418893189 13.804450422589408 0.927983187740063 2.659702937204813 -0.5691875704710961 1.1855815510325605 13.926983704850185
2460280.809733499 13 4 0 0.0 0.0 7271.355528112804 inf 15560.10145598228 inf 0.04922583429419937 inf -3.906577061833942e-06 inf 17.562423481367752 inf 4.986289834970676 inf 1.0 inf -0.9153193545686895 inf 10.911336667720825
2460280.809733499 13 5 0 0.0 0.0 618.7592787784346 145.60901895089387 15671.456392552893 0.05697004289427546 0.04944920776022177 0.00016318225965485797 -5.074041868174227e-07 1.1753210377299394e-07 0.6397575412535531 0.23170949397998208 0.05986281462013526 2.8355578661093026 0.923815354649778 0.28702345461381856 -0.012333462922475214 0.23286584532469914 10.010878278991532
2460280.809733499 13 6 0 0.0 0.0 584.4060662680425 40.24651510863701 15777.260918808548 0.0028103374155475282 0.046981660169412354 4.117386619155269e-06 -5.80712970021399e-07 6.842352154084355e-09 0.8466587784120843 0.09687880047623698 0.07117140687472023 6.178629820062875 1.6136849824337 0.18060663657283577 0.13446395023226673 0.07870568974323532 10.483877240586542
2460280.809733499 13 7 0 0.0 0.0 770.1499315961955 104.84520004537241 16004.568889413378 0.005390541141451994 0.053255808749291665 2.621793797464719e-05 -5.010789883251555e-07 3.30324392557284e-08 0.7702493205986592 0.09467257692557576 9.697596636914687 3.670824199435984 0.8727973380165309 0.16562987428869536 -0.11386850991871983 0.12123708427229256 12.009934248543516
2460280.809733499 13 8 0 0.0 0.0 667.4394257978191 113.50232138745025 16119.007658302606 0.005594945434325136 0.05088203295882508 1.9119415452269813e-05 -5.40597871836828e-07 2.2254306213642713e-08 0.7248573413651787 0.14052589841751395 -0.08218805738265811 5.778260178754723 1.0714924168875737 0.26056371885970514 0.029380077322815914 0.1759048941854233 13.750901560789266
2460280.809733499 13 10 0 0.0 0.0 854.306821694452 171.30400005444739 16475.01286537163 0.009388956321627355 0.054784883441432244 1.147438805894195e-05 -5.004887217509538e-07 2.670426855657885e-08 0.8902056099956832 0.19602864678910584 7.17673561198349 2.300904733699797 0.9914096162712907 0.27194426674971117 -0.06934108296053845 0.18717049372564054 12.731143455154687
2460280.809733499 13 11 0 0.0 0.0 1903.8115406606169 14775.367942153523 16592.836693183857 0.1071093204111992 0.0520417848088385 0.00013523373738932387 -1.187327245292328e-06 2.741102021849594e-07 -5.056692110480419 1.7917136134264335 6.572211748099071 52.96374772918439 -0.00014792215191315652 0.06942408946861199 -0.5780856151417373 3.275015067034905 14.119965569717499
2460280.809733499 13 12 0 0.0 0.0 519.6313899662582 74.40607687119481 16704.587866408805 0.02679653058091096 0.04967824705124533 1.9538402489638113e-05 -6.072666427153466e-07 3.9976590807434994e-08 0.6017487056482884 0.30918904715900586 1.1574078589953731 3.0926343547883386 2.363470620120868 0.5560552557781783 0.6868104998665036 0.24238928358741407 13.750962964480543
2460280.809733499 13 13 0 0.0 0.0 276.0136438734454 26.390285937981478 16971.886741126094 0.06047483281452881 0.05621626955837623 8.823555287724336e-05 1.1413369498436409e-06 1.770414163264002e-07 145.48991965890343 19741.404796644223 142.26530757610735 38.92311818109192 9.540164087701084 2.4677255213354607 2.3087086241978922 0.32049628549141085 11.79099187000487
2460280.809733499 13 14 0 0.0 0.0 595.7062401284064 180.3095601160448 17095.26011872827 0.07988662952985649 0.0531241275589076 0.00018002190592690626 -5.519776343286372e-07 2.6320714750839115e-07 19.00944469923368 29.246986394229122 5.889630572600509 2.683311408021929 -0.0013821603651860172 0.5974492083923144 0.4343831198576614 0.43484431805682383 13.215614396228966
2460280.809733499 13 15 0 0.0 0.0 729.6159394306798 556.3369144874409 17210.13380478087 0.027044004777900855 0.05115478580521918 3.4889233645313143e-05 -6.656575496985929e-07 6.045651282685836e-08 1.4052468223987267 0.6354637824551874 1.937661729904796 1.8141624045112663 -0.0033194601594884396 0.5377542726534826 0.24569716997857405 0.9506349397564525 15.263939037062046
2460280.809733499 13 16 0 0.0 0.0 690.0216582652968 inf 17503.40087641599 inf 0.058095277824450814 inf -5.494022957492095e-07 inf -0.002976301413098112 inf 1.305213770074288 inf 1.5443249401512764 inf 0.11860660946664246 inf 18.66482845983247
2460280.809733499 13 17 0 0.0 0.0 746.9155800655583 16.46209326041626 17628.238190238397 0.02080633885309938 0.055442716528164994 1.838715706485192e-05 -7.104627364286449e-07 4.141056017983008e-08 1.2469456553200664 0.2524752099003279 1.1540996846351217 0.07628841401847089 7.5270872580749595 1.6789639882007759 0.05202188857158784 0.02339986310273053 20.040304927052784

2460280.809733499 14 1 0 0.0 0.0 169.6367650423974 inf 15139.62912285785 inf 0.050457026582081066 inf -4.7453502730777246e-07 inf 0.4391743737496496 inf 5.625022368511398 inf 1.0 inf 2.2761874300665244 inf 16.08450355056192
2460280.809733499 14 2 0 0.0 0.0 128.23592783961539 53.08331054860019 15247.4285645041 0.07779154936091048 0.04898606205023055 0.00010848835693532732 1.6101434137386365e-06 2.020894492996313e-07 3.9647657941108725 1.667125863578219 40.97776052697731 32.39876166740489 85.28014060227122 56.63522524172972 4.058063360256436 2.101188598503478 15.715664515228639
2460280.809733499 14 4 0 0.0 0.0 1100.2195312988943 inf 15560.684436803886 inf 0.04867669163871491 inf -5.509912656936499e-06 inf -10.060702128726604 inf 44.67353323709299 inf 1.0 inf -0.3230920623910071 inf 10.892095198919607
2460280.809733499 14 5 0 0.0 0.0 662.8629823683389 inf 15671.658253872927 inf 0.049348559335710356 inf -4.6446095525415836e-07 inf 0.010025620235817767 inf 0.019961915905970518 inf 1.1105002247545392 inf 0.17774234328571606 inf 10.110263245030392
2460280.809733499 14 6 0 0.0 0.0 742.454452815163 80.37340928756883 15777.402229528665 0.004278596521743952 0.0470029022202945 6.022869309304617e-06 -5.782896408064363e-07 1.0420052811047586e-08 0.8677863420490531 0.15886644224082277 -0.2547372893059636 8.983340086526605 1.74954089925973 0.310486282436767 0.210123445470299 0.13195478371518207 21.67042951058965
2460280.809733499 14 7 0 0.0 0.0 1039.6477760481819 148.70972570077706 16004.73307829778 0.0050276980921540385 0.0532623784506843 2.4759653308977325e-05 -5.02613973010497e-07 3.15887129724351e-08 0.7958775118745375 0.08674780048703495 11.206937846533654 3.537175036356491 0.8032123567412379 0.15661537932789094 -0.1853894265257514 0.11707807793554008 11.773445484696419
2460280.809733499 14 8 0 0.0 0.0 793.9556742912637 112.09288817171404 16119.20207462901 0.004950661192479575 0.05089383246705394 1.7044419731723e-05 -5.495224518258738e-07 1.991639896372839e-08 0.5465800388029433 0.1310010888235 -0.30116357996490595 5.8816283410359915 1.1111733885512656 0.23257279006303905 0.07780113567566503 0.1530234472056509 13.676089691639312
2460280.809733499 14 10 0 0.0 0.0 1142.3718568619076 252.20360560755185 16475.235543748455 0.007623352183814096 0.05480517069981289 9.403903162431203e-06 -5.077092113582708e-07 2.236376822090862e-08 0.654578156222597 0.18305719932125528 5.546585964539173 1.9697661144124892 0.8337785826792972 0.2426822019923092 -0.17481831693842667 0.18266613572778254 12.771519186483093
2460280.809733499 14 11 0 0.0 0.0 12161.1214593847 582889.3297444598 16593.04118792856 0.06922488835811373 0.05212437600651802 7.975358330604156e-05 -1.1122606599204763e-06 1.7443516217239192e-07 -2.390018790131165 0.9434771005617497 1.0201082942182547 49.20319788778691 0.02047464299038884 0.9836921222481693 -0.9184306536109909 3.9097605882259145 14.534772399396378
2460280.809733499 14 12 0 0.0 0.0 713.4224007982415 175.4222148427679 16704.917288570246 0.025716656916522508 0.04968942395850429 1.9731317920397434e-05 -6.129626961040862e-07 3.959367930006575e-08 0.4662153350549804 0.30517418606799557 0.06083112983853589 2.313276379139074 1.505010819880197 0.5176626826277457 0.2954942956064962 0.3193256353637514 14.037294710180944
2460280.809733499 14 13 0 0.0 0.0 307.06484562991164 28.302392083526918 16972.20281354071 0.05978980860416544 0.05636785849160923 8.754069058312723e-05 1.1067315309254423e-06 1.7370933415386616e-07 2517.930206338481 100006869.97403838 143.49122170704885 38.5441538727988 9.307996974225942 2.339116970857046 2.293807819653787 0.3076806493380929 11.767349857689965
2460280.809733499 14 14 0 0.0 0.0 666.361065220716 168.8032125064928 17095.63335952356 0.07926428064414587 0.05342143500585262 0.00016015726104112244 -9.866085336666642e-07 2.442304110441571e-07 30.238108597336716 121.61688852425674 7.4003966785521165 2.9565992789580724 0.0006563532663292973 0.6577486919971566 0.5580239264607164 0.3954564017235183 13.127824043867701
2460280.809733499 14 15 0 0.0 0.0 960.3566661112097 1240.7017914843004 17210.501082354498 0.026051437241256227 0.05116289406897066 3.5587503492058494e-05 -6.327578335439254e-07 6.035668436712918e-08 1.2537137817681547 0.6408291617080618 1.2025111597176212 1.778755089576793 -0.0014204815058108042 0.38547407012658746 -0.07197691979042192 1.1995495912315 15.569397062634563
2460280.809733499 14 16 0 0.0 0.0 754.7953066797692 67.08114859641158 17503.85055031017 0.017330195207602934 0.058148779492789036 1.3484434059168835e-05 -6.385757564108755e-07 3.8022298320004796e-08 1.1818861961708038 0.4452225502665449 1.3811844072664188 0.21404324738943428 3.121300188143598 1.9343275820314936 0.119490725612331 0.09985273583460416 18.63203483816707
2460280.809733499 14 17 0 0.0 0.0 781.5075085719199 11.579463539884493 17628.428734914472 0.01828913867059831 0.05548982382749131 1.659066213167752e-05 -6.619527425620221e-07 3.655750064053727e-08 1.1101801305567667 0.24073684328335707 1.1991207048446033 0.05814563697200178 8.366524122303767 1.640060600530417 0.06644143710236126 0.015101030257645174 19.991103213992652

2460660.7865573955 15 1 0 0.0 0.0 368.24748328991035 inf 15139.587743554446 inf 0.050458111981772885 inf -4.917878636498428e-07 inf -0.007555289389612627 inf 4.030322520529113 inf 1.0 inf 0.27508674221000556 inf 16.78495026045462
2460660.7865573955 15 2 0 0.0 0.0 152.80583514781642 57.79772297295691 15247.28772326986 0.06809133188061163 0.048948556735211673 8.815080620635431e-05 1.3776327341757315e-06 1.693505765946259e-07 -5.92540134412601 2.305943679755035 34.147774828612334 22.942169296350915 32.34212957672576 29.081922813730817 2.303162674120671 1.2554805969331344 15.620549664380848
2460660.7865573955 15 4 0 0.0 0.0 1616.351951264617 inf 15560.10873344909 inf 0.04872784564672028 inf -4.951664761764197e-06 inf 575.9399564504304 inf 24.62205945290832 inf 1.0 inf -0.6282911899414138 inf 11.360002606271987
2460660.7865573955 15 5 0 0.0 0.0 632.8218679068265 152.5392092739173 15671.51766351856 0.04173341996936342 0.04933412832197048 0.00011227027558797492 -4.67763763991304e-07 8.02341044400633e-08 0.7071010327364865 0.21528676800803032 1.867645883057408 2.656494111159435 0.9271304903817809 0.2939438602313512 -0.0632404681145012 0.22625372904597038 10.38810535395592
2460660.7865573955 15 6 0 0.0 0.0 502.3014003437782 30.44159828620465 15777.250674499768 0.003105584287057201 0.04698162967170272 4.496487041026756e-06 -5.831763054350509e-07 7.537871275143715e-09 0.9115032476579021 0.10909875760779122 7.335513950934977 7.138995292993465 1.987759041333619 0.2097309978453368 0.2507328301541968 0.07641812776154787 10.517206247436553
2460660.7865573955 15 7 0 0.0 0.0 1201.1538949497233 341.89267998855604 16004.584045957827 0.0061273626664643584 0.05325577708424379 2.998799898389307e-05 -5.08945538935351e-07 3.812869264636845e-08 0.9560988974818556 0.09073540368063635 6.53049337534915 2.952109709841084 0.47702060361731735 0.16409859148208544 -0.451701406570833 0.15647286079255537 12.136587685201613
2460660.7865573955 15 8 0 0.0 0.0 644.7185230023068 105.01380311236834 16119.004399197956 0.0050461020539802805 0.05085829274211018 1.753339243519388e-05 -5.682628412755549e-07 1.9846945198584814e-08 0.5790152967484163 0.1359900970468968 0.47215579866988955 5.731545270870061 1.0108969235930154 0.23480960932445297 0.02743883238315006 0.1681695309451219 13.604634688800882
