BJD RV e_RV BERV rv1 e_rv1 rv2 e_rv2 rv3 e_rv3 rv4 e_rv4 rv5 e_rv5 rv6 e_rv6 rv7 e_rv7 rv8 e_rv8 rv10 e_rv10 rv11 e_rv11 rv12 e_rv12 rv13 e_rv13 rv14 e_rv14 rv15 e_rv15 rv16 e_rv16 rv17 e_rv17 filename
2460339.6525880336 76.09611151847601 353.54770718830656 -9.051400976124304 64.12840392501914 inf -395.45010141875787 576.6183204576876 -444.8611047346886 597.1442539678962 -3174.614127244905 inf 243.64505775470963 inf 204.82891530392223 356.2701023722441 -252.17079715765223 425.19458382870624 -66.45380673833108 inf -186.48444418828961 256.4368000754436 -126.51299796920074 347.14220538855767 90.99204929942547 inf 3198.043555684646 563.4357266195486 -607.6712264065205 278.40485701177545 -122.03845576303911 inf -349.86573012204167 287.2276132151104 -278.89495380665727 228.15004659166058 14_A.fits
2460339.6525880336 -545.4683483518094 495.5653207043774 -9.051400976124304 -38.16046278183084 inf 482.9214397959222 385.4626821357209 -4378.343228370884 1005.8143493835108 -3319.2297759128633 inf -59.061273298971024 422.7658366072182 154.96557239375912 278.04348384706645 -30.349452226838697 255.02711666375018 -23.756532089440167 256.95068304417276 68.39233564986219 inf -278.3360666876568 inf 23.65365034916797 215.72809562808104 3024.9039747072648 inf -954.8968170157688 298.128242293417 -18.47634393613699 inf -124.34849470323056 263.07878895197877 0.4576999775883217 inf 14_B.fits
2460280.809733499 -206.30634514841563 281.7949975521975 6.088846659678386 -164.784059836324 inf -1163.5584167429222 421.5613381130917 -390.2223154725152 238.90551539097805 6578.392770078342 inf -471.1115194625877 170.30067747578923 -367.21379682021615 115.75824694969087 -663.1116930138098 133.60221311963036 -396.88996700061557 116.37539124034383 -350.3486452755041 111.13158023585096 -1093.6154426170333 131.84394427167362 -7.649255255835569 172.5426523636025 3266.276057928768 287.9011472054525 -560.8217314969113 200.34513942343753 36.08855423613089 138.61390798243465 -260.01656550056987 90.50811567989444 -466.0940955841965 81.49471485624268 15_A.fits
2460280.809733499 -259.43790472054513 205.1994187845933 6.088846659678386 -221.77566564446062 inf -1682.6954067318475 468.8689073656294 573.092158496458 262.39058463539186 7006.036233942658 inf -339.6617386774845 157.69467995855646 -329.75218169402746 156.6611765632535 -477.97436779732726 121.72624536154527 -462.55515938507546 99.2948196764146 -380.63913837085875 96.4853311163167 -794.7807625699228 133.04830008822753 -15.425711186436503 151.39326696280318 1761.7549691812355 349.5472918303374 -819.6545929361273 188.98694120512116 -25.794824359545622 129.29548623465305 -212.48971837004868 87.24969590945064 -425.55419168662286 78.94922239596656 15_B.fits
2460660.7865573955 325.5577923367015 254.290227043663 2.2567030282860325 56.52790033668774 inf 211.07072389805236 273.5576418637547 432.83297150997737 215.01585454393503 5576.46285629609 inf 193.32078566271326 168.4874237781175 -6.330066373681332 115.16526996604341 218.8016644926215 137.08631067791345 44.30457819352211 109.91555027031043 174.48376749271983 113.29492589974924 -344.5190475870337 134.84460718038662 397.46214211589387 158.1148198974368 3502.4345754809883 325.2508167605303 -471.859070352965 112.15932542174194 200.0867876880433 91.3626745444268 222.61109872826677 86.6689483308707 -216.89181823529665 76.70157194292511 16_A.fits
2460660.7865573955 338.9999663454691 271.4354901183556 2.2567030282860325 141.9114739419184 inf 55.161239500585516 246.65450375519006 116.80778415626501 197.7059065984956 4160.677956824123 inf 197.84130176708905 181.47181688904672 34.3765257537852 144.00425943434897 204.31891981217143 145.02901927193633 13.40647396163948 119.92436164190657 264.48536774388975 120.4781268175497 -358.75558645176693 144.5317276580012 850.2765514233822 182.23046174383634 3678.8045999368082 312.52931009799755 -586.2974859693833 138.53510794765668 314.91375564302325 95.5446664116323 81.05782677027418 88.77954094961389 -120.39774521119548 82.65365560262276 16_B.fits
2460696.6421393435 448.69007785580624 483.2969996864772 -7.07503016355122 79.42664482198715 inf -242.18696620806185 282.5131056431586 -429.54612344130703 inf -5153.538706827934 inf -76.70679389425344 307.920678322476 -62.07293841700808 inf -78.46549540295561 270.03207698961086 254.03647715740897 183.88351907410117 293.93434160759773 193.63056235826005 -256.0790094749183 inf 373.6135371391907 148.7117377057593 4164.701119658113 484.2695909155089 -921.8941334395664 173.38272963992264 271.1786140847819 134.10396249251195 -137.54081490037817 inf -306.0701502671597 inf 17_A.fits
2460696.6421393435 72.65197305182356 244.18851244880065 -7.07503016355122 -51.64126235030861 inf 604.8959529774287 288.09093852336974 -1553.1220838000577 356.16924830633394 -5191.6141793923425 inf -330.08614736177435 289.68237730271414 322.1300786251079 181.94456156997825 237.12069426515833 198.9927426496481 103.9469114414494 161.43434871669663 60.381492993823926 151.15098266218203 -628.6160264907601 154.36305102151192 768.9086437725313 199.71987301044948 2474.632691087874 410.13505217585794 -847.5279231692455 167.8644559875225 50.99333322522521 138.1813884067539 -163.45609796224682 129.60606399902153 -83.07389687898429 118.41900432035672 17_B.fits
2460647.8319615815 92.38957261404144 207.92925146068453 5.598187633025345 21.265548018853746 inf -241.9108202551949 292.04149559883217 173.67236743180553 192.1461006893371 7144.699951915571 inf 257.8010204792004 168.93313399713293 -17.702077498576287 108.6071830142278 -296.09824781801115 124.64057421840721 -215.22683206955878 102.27932592487493 -69.33503129149018 105.5376171820593 -456.2820862873472 136.12771010448097 10.679419152384709 148.19728556366962 2647.1887311912155 321.8636015377304 -591.4230167585749 138.05925494978123 248.96752127434857 94.90556804106285 85.79539122431825 74.83143312536474 -242.6723221779396 70.24206408432345 19_A.fits
2460647.8319615815 199.913855634084 297.8893505383948 5.598187633025345 65.63728797715518 inf -183.9383091044153 349.4228664700991 514.457030289456 221.9865217469711 7124.511947612162 inf 54.09840872527763 185.78379850847415 -212.98438719463005 201.35355203316695 -107.60741027088727 136.5548474378461 -146.00320277666185 109.28001827968359 -71.84450152260108 111.97264527898083 -586.1677690034612 131.78122600535355 431.50043294212094 154.95263239864315 3584.335120241461 290.2476308378319 -734.0127844012211 149.15364479132694 202.01518427917085 104.41574379267959 -29.398673455926275 inf -144.96768896051657 74.71003162976949 19_B.fits
2460230.8654919844 306.25619756866234 571.1752522707618 14.688462210825774 -295.66577062981094 inf -1343.9609757938092 597.3503183280928 596.238218895247 423.3081631494888 18001.474878387606 inf 438.0265719557062 352.4697455147843 -215.39581209175634 inf -6.218185683416536 275.3181877976374 -112.70229230306367 172.95269233195827 -188.96833741678464 202.04679127243546 -1047.5761264467858 219.99480814025088 -82.87876058583491 226.47700316088034 6346.7762864075075 577.3346395006996 -574.7212178226127 326.5491520343615 -316.2141394704206 inf -102.83765441350535 138.57134422630867 -246.1031559686994 146.4106553802841 1_A.fits
2460230.8654919844 249.2429120546347 357.3351336211507 14.688462210825774 -57.50349748068947 inf -485.8694211787855 374.79048825423314 783.2828761927191 290.0965095015977 16977.05007040439 inf -176.9877722485596 205.24019508601143 162.37192997020287 160.98706482793432 -41.81436263032155 155.99717124707453 -134.57014719258873 118.34778717374687 87.42380617613333 124.61809370446072 -462.92337318280454 141.38624072882843 64.42164422126102 178.52770885535872 4709.633871765005 356.881012254117 -827.5633902944775 207.96015522250923 -20.984697286389668 109.0226998037378 111.24235255853662 103.14758558345407 -278.26254810504537 81.72733578482828 1_B.fits
2460600.7553277197 -157.5548361883344 324.2060900513673 14.486086253263817 -127.53629288250123 inf -896.2783847009596 236.102648634222 -143.57618019476615 277.2896707632001 15227.527061550576 inf -315.254209740817 263.44725126290245 -211.9106308749019 156.35543658927475 -660.1441140711142 190.2853074290808 -575.9619842524708 157.24196718333394 -292.04209222900045 140.82061692154454 -848.0188233809438 196.10477963106015 -358.2579003449085 167.45945802354203 3913.045754849721 369.1219617744588 -1111.3603685511741 173.08885200958983 -147.6565319325978 115.2264009268007 -73.95862766758621 109.60201050047289 -484.3936135451631 97.04220580355822 20_A.fits
2460600.7553277197 -215.8645304493485 333.1625723978522 14.486086253263817 -61.847643389442126 inf -1033.3680787606336 283.17876275338284 -5.300799772096803 300.7854480789575 14012.321828782326 inf -374.1863004435368 199.69807628023565 -299.229742603835 206.67885394382841 -525.1869899358154 148.23464885535014 -429.52452627378506 117.653584179422 -526.6659320728095 123.33329305146412 -841.6068240210232 153.3482696483506 -530.0854789206421 166.57177188503542 3983.2288884767822 310.71818431669686 -1201.2221966494762 147.2936697699835 -359.46683847990437 114.10406100052585 -392.5958830867852 90.21929602570134 -486.89272374731814 82.54321130277624 20_B.fits
2460300.7878599875 256.3360279241611 274.8854120785421 0.8052702566758729 51.120059772490656 inf 364.70599342120335 425.3786046690203 402.60907080166555 256.6283051053144 3729.602779985668 inf -415.51274501284627 232.1955741583908 -70.58663095608897 130.91961599928345 -65.3813445112957 182.7230109795991 -257.43350650906285 140.85432196722306 102.47885879833333 154.4329776223936 -283.9655596382257 inf 191.54549351891444 190.5470828341862 2849.9002408005426 459.0202066768676 -516.9882703722592 214.81242783272543 234.3591471866655 159.6286033693556 136.11151632601812 inf -154.1737298288526 inf 2_A.fits
2460300.7878599875 10.207145533986687 232.9280602624493 0.8052702566758729 -159.59662606265698 inf -920.529306659035 557.3847408579372 279.53103753655336 333.2941721937389 1151.4287166956278 inf 147.91024822247985 231.75764848054112 -492.2795440670221 745.4692388044039 -331.5073692690203 180.08230755851568 -109.0993830548313 424.1706346707728 41.752911103766635 151.85457856563147 -335.0667537099746 183.79074642445946 254.13224386057988 277.30206451870015 2728.686925027551 480.9776371672286 -940.1921288802773 223.91796489772338 72.8824966104523 187.24658221690896 -29.860701874988557 112.36717606059621 -223.46063737042007 116.98821023080947 2_B.fits
2460388.623495185 131.70211306184493 276.9147140147859 -15.513608698560697 -89.47703063562011 inf 49.3758244525603 179.81797352544254 -1.7930131121025885 144.00510356160035 -12595.288989559582 inf 203.7541697087337 210.4875543397422 -278.6946899723139 147.99954779131818 -250.64109890940833 176.47602010683514 172.7499085998766 133.62874336716663 -121.30670378080103 133.9326515864688 -453.563790859285 172.63466262599525 19.60863100093171 143.80014546121882 3472.2275661437025 268.9097411488832 -1277.5112954217284 144.02748763244654 273.05169147755134 104.59892578621016 27.770031877165014 108.51201741322956 8.802351660947544 99.52257925785176 3_A.fits
2460388.623495185 166.03916067248613 299.1186215297379 -15.513608698560697 160.31032336515855 inf -227.1653464242581 167.68158449389463 -1.2678611458857205 224.28275418543745 12188.967092690189 inf 254.19842627105893 229.0463759061372 -3.2352450839605815 140.00993531409102 -245.5535953126136 167.4529402288551 -36.82962854725005 133.55506415347463 130.8909605600201 123.22019980903731 -427.2533657910882 inf 313.2401259204608 159.868343796333 3440.998535166515 272.95603316853106 -1454.6574757818867 144.5600413014058 31.957861763280388 90.63580834079721 157.3983306832147 101.96951215179541 -201.46599932637534 110.6475591600906 3_B.fits
2460285.8032772676 -14.768500073386043 294.50016135668614 4.824259795081666 -316.36003821989516 inf 262.4397063110579 436.25840761987916 163.86215970296962 211.6343631693663 6345.217564236943 inf -325.3907890617411 165.53871704948034 36.40116211391569 119.26612874425687 -538.3682831248979 144.21080113406157 -482.23592474756583 116.91360227362142 -499.168553034664 119.0862760216373 -427.2533657910882 inf -12.21471748170313 169.63851651767246 3280.957841948416 397.3350263563834 -1220.2869167806634 209.90534145041724 -145.87472123878717 146.9951542311062 -234.5774264079425 95.72891475524634 -477.53403915241256 91.7840998718754 4_A.fits
2460285.8032772676 -5.570724039007937 256.43074150532954 4.824259795081666 -184.05148600652907 inf 252.57577454492537 483.35048514996924 195.47756848965324 197.09452811365367 6336.603035868882 inf -209.13106327671105 173.6102365783638 -273.71393166868717 125.2490990121149 -377.36295659812635 119.89353313977139 -650.8080811215758 101.52409694554136 -213.21123928589748 106.4225614876229 -427.2533657910882 inf -131.11897644659314 165.11441722134276 2898.0909091995636 367.6375649502153 -892.8509890820883 204.65070925322163 -145.87472123878717 146.9951542311062 -97.55334480614947 84.25880062764874 -426.9383612166295 82.04430774093349 4_B.fits
2460318.7677982375 209.35674075791383 297.6373507727997 -4.071127056816547 311.8011962282232 inf -429.8479303214499 211.67761273571293 -142.320708302074 281.11667267878846 42.346888749764446 inf 266.9515456995816 262.53588126500614 -18.62505850767473 174.4723484952509 139.75023278066237 196.5194859971681 -47.83343864587783 169.69222380778575 33.461246128616914 152.03229955313464 -367.97929208376866 153.28982822687186 226.5435228896163 168.88245010743418 3645.1152684362196 336.0648187481338 -767.3617096885649 128.78758803827873 19.024129655154017 111.3117961260179 164.75982181243936 113.83963827857957 -180.9665976446467 inf 5_A.fits
2460318.7677982375 250.20534874121182 275.2566776882949 -4.071127056816547 -107.0501627625981 inf 261.5841662087048 247.70507398006507 -644.360582405078 299.1829865916956 -2528.5630806115814 inf -11.184186898702782 226.52445462905138 211.0979645535045 194.55475656807877 -16.806243631259505 208.67517113950728 164.84894111849954 164.4298839837175 97.24638459328473 167.04442088085193 148.88648727422066 207.0407254895023 67.66231698210883 179.31565029608396 3395.714694422673 362.72536892176606 -664.1128063429185 150.60548348169542 262.7605910148291 127.18828206625241 -88.08084783346514 inf -20.668193254112502 114.94204954592902 5_B.fits
2460674.738997031 223.43304001738548 205.0621460502415 -1.4913918239060848 198.08295643615864 inf -302.08863701864755 354.2914599058245 260.51308353756247 168.26280290227905 -2944.7273579509697 inf 109.69449326319919 168.5433731278513 -68.41056851513235 115.90538407962167 -1.2169034060576494 163.07017089096828 98.03180431861557 124.58743324175201 178.28923154747648 128.35623343312074 -185.9820618226747 140.2973361236521 500.3827213634963 153.23092998552912 2771.729999664259 454.50201194105006 -331.4574702314877 178.76446759255035 205.3958398551475 103.52065981236116 16.04649094230878 93.66160462836643 -122.86546325466954 84.93490310074779 6_A.fits
2460674.738997031 357.5937317501835 273.50973543658426 -1.4913918239060848 113.31886310726206 inf 82.27595592971035 311.55237887911915 220.32559511828336 180.9776204643873 1395.9375200863483 inf 238.685102563404 165.85303470994342 -117.9171327243352 605.3500663498135 165.48688542969342 120.87166061623138 254.87776124397527 98.82642165065373 329.7640217783365 101.14684211137751 -234.97494296000636 122.98021565608886 572.0698277078995 135.75029259294894 3775.4890979884635 400.8522950779891 -583.1924813010286 143.16767468825606 209.88881226308212 108.46943574224512 208.92091831434607 77.79427001816607 -115.38717684925537 70.66388934151982 6_B.fits
2460370.53298493 165.44566565946195 348.1410417395715 -14.103604204517469 -170.35519464152617 inf 549.8015303203011 220.08514210134396 -138.43746661572732 489.0681815534815 -12176.606484026252 inf -473.4593910165362 387.25684014475905 179.0664000715511 172.82389390917947 -426.6340657620334 265.9511183359617 -389.0373013712024 603.5132059313846 36.537379518382686 191.7067437684094 -258.42984353538276 inf -222.77594982446954 inf 3392.4741510888803 420.2984652067798 -1006.5537452164748 219.3900232754202 52.757089759335216 inf 359.7655494167597 186.45775849791843 -263.62071817981933 185.0667287115078 7_A.fits
2460370.53298493 189.90034783157478 331.1536900273962 -14.103604204517469 195.43183576919014 inf -865.5135110708536 710.9967908754478 -21.212576421917905 238.06424188737938 -11808.01359166924 inf 589.9430687673567 292.15256829170613 7.875874526423918 207.7042502171437 -29.753656529840036 200.26214354954075 -54.42466655933461 158.66398047027215 53.823097673633775 150.88643781481164 -142.6190691129061 206.41491775881937 289.071093526006 198.69647457462318 3852.4072692060304 358.50405077480053 -1216.0947488695074 163.31560683847277 97.6394663359122 inf 157.44409241856818 118.37159601826028 -152.24174574318718 115.82906074273058 7_B.fits
2460312.5582083766 290.11386444182057 368.3767796064637 -1.9686958860366783 -169.45355768863658 inf -186.90613974312143 389.9985965919639 -194.01790783823364 456.55209010244675 2764.387284990991 inf -166.00927240698076 349.361047128666 -19.224563521866074 160.9036726546958 -0.3357379365066353 inf -23.503504115250138 148.29131248400648 -51.69032460103859 inf -249.44681956443347 inf 136.73780294577574 144.6360663294961 2483.7206357724203 480.1312019092952 -791.5977989099907 inf -97.76980224186416 inf -58.15828783241746 inf -96.49937288838048 inf 8_A.fits
2460312.5582083766 415.8298831071362 363.5644952203905 -1.9686958860366783 55.8499823258146 inf -51.485753967257814 337.49637417638877 -371.1303722422086 377.997651803801 1353.2441062090402 inf 209.4289648952946 270.49688785778073 459.21425359231176 265.8059885023929 -63.16712865447884 176.73765819372312 47.21447257414817 142.8524758244487 -147.12636542829685 inf -361.36254771697554 inf 40.12506767800594 218.48357526990364 3630.7107693088456 386.99342489702235 -873.4689637057984 inf 69.00124532707588 112.92180459223763 188.3873125596247 114.37974170520866 -242.64300377069588 inf 8_B.fits
2460320.676643619 214.8232458443709 325.7182203347066 -4.407852186337524 576.8915025843913 inf -898.7358730489631 400.30951071539823 532.2103605933356 238.89203905343527 -2688.379134635248 inf 276.80740394322214 189.82885459931484 83.83870636588924 149.6179662636565 -437.87861818384386 194.06012199991437 83.34914810380245 132.933688071697 86.64916154491651 148.01502501811063 -197.45931704033245 181.0222120942147 -36.92059236860538 203.5306974263146 3896.127803736317 336.94299560982193 -664.598327172118 153.84953188659927 68.19534400603617 inf 264.0782750166493 111.05624512873777 -194.76593551344837 100.90435759763702 9_A.fits
2460320.676643619 228.26733641280904 266.46267931222695 -4.407852186337524 314.8653796857663 inf -182.8270625947125 250.99554095060438 532.2103605933356 238.89203905343527 -1077.0311151151927 inf -170.13189086706512 226.65734112960018 89.44595828453258 304.6999724834006 -69.31495359069304 166.65211109309362 134.17710166711566 134.07174307361691 283.26640770273644 135.32068924498492 -197.45931704033245 181.0222120942147 306.6510018143583 182.25817854071119 3189.854665129427 383.0158601800138 -964.3394041284428 144.04230579993836 154.51925921535613 inf 179.4405608120868 104.91961030400027 -163.49805441582862 105.38233242805532 9_B.fits
